download_date,country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
2026-04-15 05:26:05,India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",15-04-2026 10:00:00,16.711754,81.092095,CO,22,38,27
2026-04-15 05:26:05,India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",15-04-2026 10:00:00,16.316553,80.413302,PM2.5,59,84,69
2026-04-15 05:26:05,India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",15-04-2026 10:00:00,16.316553,80.413302,CO,12,34,17
2026-04-15 05:26:05,India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",15-04-2026 10:00:00,16.316553,80.413302,OZONE,22,43,43
2026-04-15 05:26:05,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",15-04-2026 10:00:00,14.465052,78.824187,NH3,3,5,3
2026-04-15 05:26:05,India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",15-04-2026 10:00:00,14.438164 ,79.966814 ,NO2,22,29,25
2026-04-15 05:26:05,India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",15-04-2026 10:00:00,14.438164 ,79.966814 ,SO2,2,14,6
2026-04-15 05:26:05,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",15-04-2026 10:00:00,16.9872867,81.7363176,PM2.5,7,47,21
2026-04-15 05:26:05,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",15-04-2026 10:00:00,16.9872867,81.7363176,OZONE,2,32,7
2026-04-15 05:26:05,India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",15-04-2026 10:00:00,13.67,79.35,PM2.5,NA,NA,NA
2026-04-15 05:26:05,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",15-04-2026 10:00:00,26.11442,85.39813,NH3,14,21,18
2026-04-15 05:26:05,India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",15-04-2026 10:00:00,26.1403345,85.3650192,NH3,2,3,3
2026-04-15 05:26:05,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",15-04-2026 10:00:00,26.1209,85.3647,OZONE,7,21,8
2026-04-15 05:26:05,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",15-04-2026 10:00:00,25.586562,85.043586,OZONE,10,18,12
