download_date,country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
2026-02-19 02:25:36,India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",19-02-2026 07:00:00,27.103358,93.679645,NH3,1,1,1
2026-02-19 02:25:36,India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",19-02-2026 07:00:00,27.103358,93.679645,SO2,9,11,10
2026-02-19 02:25:36,India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",19-02-2026 07:00:00,26.071318,91.87488,OZONE,13,32,15
2026-02-19 02:25:36,India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",19-02-2026 07:00:00,26.10887,91.589544,CO,4,110,45
2026-02-19 02:25:36,India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",19-02-2026 07:00:00,26.10887,91.589544,OZONE,12,16,14
2026-02-19 02:25:36,India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",19-02-2026 07:00:00,26.187500,91.744194,NO2,NA,NA,NA
2026-02-19 02:25:36,India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",19-02-2026 07:00:00,26.181742,91.78063,PM2.5,78,388,255
2026-02-19 02:25:36,India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",19-02-2026 07:00:00,26.181742,91.78063,CO,3,26,16
2026-02-19 02:25:36,India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",19-02-2026 07:00:00,26.349082,92.68449,PM10,89,135,111
2026-02-19 02:25:36,India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",19-02-2026 07:00:00,25.5626095,84.663264,CO,NA,NA,NA
2026-02-19 02:25:36,India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",19-02-2026 07:00:00,25.5626095,84.663264,OZONE,NA,NA,NA
2026-02-19 02:25:36,India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",19-02-2026 07:00:00,24.75746,84.366208,PM2.5,NA,NA,NA
2026-02-19 02:25:36,India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",19-02-2026 07:00:00,24.75746,84.366208,PM10,12,133,84
2026-02-19 02:25:36,India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",19-02-2026 07:00:00,24.75746,84.366208,NO2,7,8,8
2026-02-19 02:25:36,India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",19-02-2026 07:00:00,25.42742023,86.13886079,PM10,49,157,100
2026-02-19 02:25:36,India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",19-02-2026 07:00:00,25.42742023,86.13886079,NO2,5,38,10
2026-02-19 02:25:36,India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",19-02-2026 07:00:00,25.42742023,86.13886079,SO2,21,28,24
2026-02-19 02:25:36,India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",19-02-2026 07:00:00,25.251013,86.989001,NH3,1,1,1
2026-02-19 02:25:36,India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",19-02-2026 07:00:00,25.251013,86.989001,SO2,27,75,48
2026-02-19 02:25:36,India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",19-02-2026 07:00:00,25.251013,86.989001,OZONE,10,26,17
2026-02-19 02:25:36,India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",19-02-2026 07:00:00,16.536107,80.594233,CO,16,46,36
2026-02-19 02:25:36,India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",19-02-2026 07:00:00,16.536107,80.594233,OZONE,26,26,26
2026-02-19 02:25:36,India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",19-02-2026 07:00:00,16.509717,80.612222,PM2.5,50,73,64
2026-02-19 02:25:36,India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",19-02-2026 07:00:00,16.509717,80.612222,OZONE,5,34,9
2026-02-19 02:25:36,India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",19-02-2026 07:00:00,16.554731,80.649110,NH3,3,5,4
2026-02-19 02:25:36,India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",19-02-2026 07:00:00,16.554731,80.649110,SO2,13,17,14
2026-02-19 02:25:36,India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",19-02-2026 07:00:00,16.554731,80.649110,CO,24,42,29
2026-02-19 02:25:36,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",19-02-2026 07:00:00,17.72,83.3,PM10,105,410,159
2026-02-19 02:25:36,India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",19-02-2026 07:00:00,24.792403,84.992416,OZONE,10,43,21
2026-02-19 02:25:36,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",19-02-2026 07:00:00,24.762518,84.982348,CO,20,50,42
2026-02-19 02:25:36,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",19-02-2026 07:00:00,25.697189,85.245900,PM10,NA,NA,NA
2026-02-19 02:25:36,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",19-02-2026 07:00:00,25.697189,85.245900,NO2,NA,NA,NA
2026-02-19 02:25:36,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",19-02-2026 07:00:00,25.697189,85.245900,NH3,NA,NA,NA
2026-02-19 02:25:36,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",19-02-2026 07:00:00,25.697189,85.245900,OZONE,14,291,23
2026-02-19 02:25:36,India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",19-02-2026 07:00:00,25.560083,87.553265,OZONE,5,19,6
2026-02-19 02:25:36,India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",19-02-2026 07:00:00,26.349082,92.68449,OZONE,8,10,9
2026-02-19 02:25:36,India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",19-02-2026 07:00:00,26.446912,91.439057,OZONE,12,16,16
2026-02-19 02:25:36,India,Assam,Silchar,"Tarapur, Silchar - PCBA",19-02-2026 07:00:00,24.82827,92.79525,NH3,1,2,1
2026-02-19 02:25:36,India,Assam,Silchar,"Tarapur, Silchar - PCBA",19-02-2026 07:00:00,24.82827,92.79525,OZONE,2,8,2
2026-02-19 02:25:36,India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",19-02-2026 07:00:00,25.204762,85.514960,NO2,9,10,9
2026-02-19 02:25:36,India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",19-02-2026 07:00:00,25.204762,85.514960,NH3,3,5,3
2026-02-19 02:25:36,India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",19-02-2026 07:00:00,25.567520,83.966379,NH3,3,3,3
2026-02-19 02:25:36,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",19-02-2026 07:00:00,24.7955,84.9994,NO2,8,10,9
2026-02-19 02:25:36,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",19-02-2026 07:00:00,14.465052,78.824187,PM2.5,47,72,61
2026-02-19 02:25:36,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",19-02-2026 07:00:00,14.465052,78.824187,CO,20,30,20
2026-02-19 02:25:36,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",19-02-2026 07:00:00,16.9872867,81.7363176,OZONE,10,30,17
2026-02-19 02:25:36,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",19-02-2026 07:00:00,16.5150833,80.5181667,NH3,4,6,4
2026-02-19 02:25:36,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",19-02-2026 07:00:00,14.675886,77.593027,NO2,14,23,17
2026-02-19 02:25:36,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",19-02-2026 07:00:00,14.675886,77.593027,NH3,5,5,5
2026-02-19 02:25:36,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",19-02-2026 07:00:00,16.5150833,80.5181667,PM2.5,66,201,100
2026-02-19 02:25:36,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",19-02-2026 07:00:00,16.5150833,80.5181667,PM10,103,165,127
2026-02-19 02:25:36,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",19-02-2026 07:00:00,16.5150833,80.5181667,NO2,16,38,25
2026-02-19 02:25:36,India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",19-02-2026 07:00:00,26.146529,87.454184,OZONE,10,11,10
2026-02-19 02:25:36,India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",19-02-2026 07:00:00,25.5626095,84.663264,PM2.5,NA,NA,NA
2026-02-19 02:25:36,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",19-02-2026 07:00:00,30.735567,76.775714,CO,39,100,46
2026-02-19 02:25:36,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",19-02-2026 07:00:00,30.735567,76.775714,OZONE,5,95,26
2026-02-19 02:25:36,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",19-02-2026 07:00:00,30.751462,76.762879,PM2.5,70,130,97
2026-02-19 02:25:36,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",19-02-2026 07:00:00,30.751462,76.762879,OZONE,1,39,3
2026-02-19 02:25:36,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",19-02-2026 07:00:00,30.719859,76.738637,NH3,NA,NA,NA
2026-02-19 02:25:36,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",19-02-2026 07:00:00,30.719859,76.738637,SO2,NA,NA,NA
2026-02-19 02:25:36,India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",19-02-2026 07:00:00,21.194815,81.314770,PM10,25,143,48
2026-02-19 02:25:36,India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",19-02-2026 07:00:00,21.194815,81.314770,CO,31,58,37
2026-02-19 02:25:36,India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",19-02-2026 07:00:00,21.194815,81.314770,OZONE,2,45,4
2026-02-19 02:25:36,India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",19-02-2026 07:00:00,21.185571,81.343175,NH3,3,3,3
2026-02-19 02:25:36,India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",19-02-2026 07:00:00,21.185571,81.343175,OZONE,9,16,11
2026-02-19 02:25:36,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",19-02-2026 07:00:00,22.1910172,83.5197009,PM10,29,293,76
2026-02-19 02:25:36,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",19-02-2026 07:00:00,22.1910172,83.5197009,NO2,15,57,28
2026-02-19 02:25:36,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",19-02-2026 07:00:00,22.1910172,83.5197009,CO,15,59,35
2026-02-19 02:25:36,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",19-02-2026 07:00:00,21.258815,81.578979,NH3,4,5,4
2026-02-19 02:25:36,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",19-02-2026 07:00:00,21.258815,81.578979,CO,21,70,45
2026-02-19 02:25:36,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",19-02-2026 07:00:00,21.219665,81.630094,PM2.5,21,76,45
