download_date,country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
2026-02-17 05:58:48,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-02-2026 10:00:00,16.9872867,81.7363176,CO,23,48,36
2026-02-17 05:58:48,India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",17-02-2026 10:00:00,13.67,79.35,NO2,19,49,31
2026-02-17 05:58:48,India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",17-02-2026 10:00:00,13.67,79.35,OZONE,29,100,41
2026-02-17 05:58:48,India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",17-02-2026 10:00:00,16.536107,80.594233,PM2.5,48,175,98
2026-02-17 05:58:48,India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",17-02-2026 10:00:00,16.509717,80.612222,NO2,29,60,43
2026-02-17 05:58:48,India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",17-02-2026 10:00:00,16.509717,80.612222,SO2,14,17,15
2026-02-17 05:58:48,India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",17-02-2026 10:00:00,16.509717,80.612222,CO,28,40,28
2026-02-17 05:58:48,India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",17-02-2026 10:00:00,16.554731,80.649110,NO2,NA,NA,NA
2026-02-17 05:58:48,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",17-02-2026 10:00:00,16.5150833,80.5181667,CO,8,70,40
2026-02-17 05:58:48,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",17-02-2026 10:00:00,14.675886,77.593027,PM2.5,NA,NA,NA
2026-02-17 05:58:48,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",17-02-2026 10:00:00,14.675886,77.593027,SO2,NA,NA,NA
